trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
58_0002,08:45,08:45,hvannasund,1,0,0
58_0002,09:15,09:15,hattarvik,2,0,0
58_0003,14:45,14:45,hvannasund,1,0,0
58_0003,15:15,15:15,hattarvik,2,0,0
58_0004,18:30,18:30,hvannasund,1,0,0
58_0004,19:00,19:00,hattarvik,2,0,0
58_0005,08:45,08:45,hvannasund,1,0,0
58_0005,09:15,09:15,hattarvik,2,0,0
58_0006,13:00,13:00,hvannasund,1,0,0
58_0006,13:30,13:30,hattarvik,2,0,0
58_0007,14:45,14:45,hvannasund,1,0,0
58_0007,15:15,15:15,hattarvik,2,0,0
58_0008,18:30,18:30,hvannasund,1,0,0
58_0008,19:00,19:00,hattarvik,2,0,0
58_0009,18:30,18:30,hvannasund,1,0,0
58_0009,19:00,19:00,hattarvik,2,0,0
600_0001,06:45,06:45,skopun,1,0,0
600_0001,06:55,06:55,inni_i_dal,2,0,0
600_0002,07:40,07:40,inni_i_dal,1,0,0
600_0002,07:50,07:50,sandur,2,0,0
600_0003,07:50,07:50,skopun,1,0,0
600_0003,08:00,08:00,inni_i_dal,2,0,0
600_0003,08:10,08:10,sandur,3,0,0
600_0004,08:15,08:15,skopun,1,0,0
600_0004,08:25,08:25,inni_i_dal,2,0,0
600_0005,09:25,09:25,skopun,1,0,0
600_0005,09:35,09:35,inni_i_dal,2,0,0
600_0005,09:40,09:40,sandur,3,0,0
600_0006,10:55,10:55,skopun,1,0,0
600_0006,11:05,11:05,inni_i_dal,2,0,0
600_0007,14:25,14:25,skopun,1,0,0
600_0007,14:35,14:35,inni_i_dal,2,0,0
600_0008,15:55,15:55,skopun,1,0,0
600_0008,16:05,16:05,inni_i_dal,2,0,0
600_0008,16:15,16:15,sandur,3,0,0
600_0009,17:25,17:25,skopun,1,0,0
600_0009,17:35,17:35,inni_i_dal,2,0,0
600_0009,17:45,17:45,sandur,3,0,0
600_0010,18:50,18:50,skopun,1,0,0
600_0010,19:15,19:15,inni_i_dal,2,0,0
600_0010,19:20,19:20,sandur,3,0,0
600_0011,06:45,06:45,sandur,1,0,0
600_0011,06:55,06:55,inni_i_dal,2,0,0
600_0012,07:30,07:30,sandur,1,0,0
600_0012,07:40,07:40,inni_i_dal,2,0,0
600_0012,07:50,07:50,skopun,3,0,0
600_0013,07:50,07:50,sandur,1,0,0
600_0013,08:00,08:00,inni_i_dal,2,0,0
600_0013,08:15,08:15,skopun,3,0,0
600_0014,09:45,09:45,inni_i_dal,1,0,0
600_0014,09:55,09:55,skopun,2,0,0
600_0015,10:55,10:55,sandur,1,0,0
600_0015,11:05,11:05,inni_i_dal,2,0,0
600_0015,11:15,11:15,skopun,3,0,0
600_0016,14:45,14:45,inni_i_dal,1,0,0
600_0016,14:55,14:55,skopun,2,0,0
600_0017,16:15,16:15,inni_i_dal,1,0,0
600_0017,16:25,16:25,skopun,2,0,0
600_0018,17:45,17:45,inni_i_dal,1,0,0
600_0018,17:55,17:55,skopun,2,0,0
600_0019,19:15,19:15,inni_i_dal,1,0,0
600_0019,19:25,19:25,skopun,2,0,0
601_0001,06:10,06:10,dalur,1,0,0
601_0001,06:20,06:20,husavik,2,0,0
601_0001,06:30,06:30,skalavik,3,0,0
601_0001,06:45,06:45,sandur,4,0,0
601_0002,07:15,07:15,skalavik,1,0,0
601_0002,07:30,07:30,sandur,2,0,0
601_0003,08:55,08:55,dalur,1,0,0
601_0003,09:05,09:05,husavik,2,0,0
601_0003,09:15,09:15,skalavik,3,0,0
601_0003,09:30,09:30,sandur,4,0,0
601_0004,12:40,12:40,dalur,1,0,0
601_0004,12:55,12:55,husavik,2,0,0
601_0004,13:05,13:05,skalavik,3,0,0
601_0004,13:20,13:20,sandur,4,0,0
601_0005,15:25,15:25,dalur,1,0,0
601_0005,15:35,15:35,husavik,2,0,0
601_0005,15:45,15:45,skalavik,3,0,0
601_0005,16:20,16:20,sandur,4,0,0
601_0006,16:55,16:55,dalur,1,0,0
601_0006,17:05,17:05,husavik,2,0,0
601_0006,17:15,17:15,skalavik,3,0,0
601_0006,17:30,17:30,sandur,4,0,0
601_0007,08:20,08:20,sandur,1,0,0
601_0007,08:35,08:35,skalavik,2,0,0
601_0007,08:45,08:45,husavik,3,0,0
601_0007,08:55,08:55,dalur,4,0,0
601_0008,09:40,09:40,sandur,1,0,0
601_0008,09:55,09:55,skalavik,2,0,0
601_0008,10:05,10:05,husavik,3,0,0
601_0008,10:15,10:15,dalur,4,0,0
601_0009,13:35,13:35,sandur,1,0,0
601_0009,13:50,13:50,skalavik,2,0,0
601_0009,14:00,14:00,husavik,3,0,0
601_0009,14:10,14:10,dalur,4,0,0
601_0010,16:15,16:15,sandur,1,0,0
601_0010,16:30,16:30,skalavik,2,0,0
601_0010,16:40,16:40,husavik,3,0,0
601_0010,16:50,16:50,dalur,4,0,0
601_0011,17:45,17:45,sandur,1,0,0
601_0011,18:00,18:00,skalavik,2,0,0
601_0011,18:10,18:10,husavik,3,0,0
601_0011,18:20,18:20,dalur,4,0,0
601_0012,19:20,19:20,sandur,1,0,0
601_0012,19:35,19:35,skalavik,2,0,0
601_0012,19:45,19:45,husavik,3,0,0
601_0012,19:55,19:55,dalur,4,0,0
61_0001,06:55,06:55,gamlar_tt,1,3,3
61_0001,07:10,07:10,hestur,2,3,3
61_0002,09:05,09:05,gamlar_tt,1,3,3
61_0002,09:20,09:20,hestur,2,3,3
61_0003,08:35,08:35,gamlar_tt,1,3,3
61_0003,08:50,08:50,hestur,2,3,3
61_0004,08:35,08:35,gamlar_tt,1,3,3
61_0004,08:50,08:50,hestur,2,3,3
61_0005,14:35,14:35,gamlar_tt,1,3,3
61_0005,14:50,14:50,hestur,2,3,3
61_0006,14:35,14:35,gamlar_tt,1,3,3
61_0006,14:50,14:50,hestur,2,3,3
61_0007,14:35,14:35,gamlar_tt,1,3,3
61_0007,14:50,14:50,hestur,2,3,3
61_0008,17:05,17:05,gamlar_tt,1,3,3
61_0008,17:20,17:20,hestur,2,3,3
61_0009,19:05,19:05,gamlar_tt,1,3,3
61_0009,19:20,19:20,hestur,2,3,3
61_0010,19:05,19:05,gamlar_tt,1,3,3
61_0010,19:20,19:20,hestur,2,3,3
61_0011,19:05,19:05,gamlar_tt,1,3,3
61_0011,19:20,19:20,hestur,2,3,3
61_0012,07:10,07:10,hestur,1,3,3
61_0012,07:25,07:25,gamlar_tt,2,3,3
61_0013,09:20,09:20,hestur,1,3,3
61_0013,09:35,09:35,gamlar_tt,2,3,3
61_0014,08:50,08:50,hestur,1,3,3
61_0014,09:05,09:05,gamlar_tt,2,3,3
61_0015,08:50,08:50,hestur,1,3,3
61_0015,09:05,09:05,gamlar_tt,2,3,3
61_0016,14:50,14:50,hestur,1,3,3
61_0016,15:05,15:05,gamlar_tt,2,3,3
61_0017,14:50,14:50,hestur,1,3,3
61_0017,15:05,15:05,gamlar_tt,2,3,3
61_0018,14:50,14:50,hestur,1,3,3
61_0018,15:05,15:05,gamlar_tt,2,3,3
61_0019,17:20,17:20,hestur,1,3,3
61_0019,17:35,17:35,gamlar_tt,2,3,3
61_0020,19:20,19:20,hestur,1,3,3
61_0020,19:35,19:35,gamlar_tt,2,3,3
61_0021,19:20,19:20,hestur,1,3,3
61_0021,19:35,19:35,gamlar_tt,2,3,3
61_0022,19:20,19:20,hestur,1,3,3
61_0022,19:35,19:35,gamlar_tt,2,3,3
650_0001,07:05,07:05,sandur,1,0,0
650_0001,07:00,07:00,tra_ir,2,0,0
650_0001,07:10,07:10,inni_i_dal,3,0,0
650_0001,07:25,07:25,gamlar_tt,4,0,0
650_0001,07:35,07:35,glasir,5,0,0
650_0002,08:15,08:15,sandur,1,0,0
650_0002,08:20,08:20,tra_ir,2,0,0
650_0002,08:25,08:25,inni_i_dal,3,0,0
650_0002,08:40,08:40,gamlar_tt,4,0,0
650_0002,08:55,08:55,glasir,5,0,0
650_0002,09:05,09:05,torshavn,6,0,0
650_0003,09:50,09:50,sandur,1,0,0
650_0003,09:55,09:55,inni_i_dal,2,0,0
650_0003,10:10,10:10,gamlar_tt,3,0,0
650_0003,10:25,10:25,glasir,4,0,0
650_0003,10:35,10:35,torshavn,5,0,0
650_0004,11:20,11:20,sandur,1,0,0
650_0004,11:25,11:25,inni_i_dal,2,0,0
650_0004,11:40,11:40,gamlar_tt,3,0,0
650_0004,11:55,11:55,glasir,4,0,0
650_0004,12:05,12:05,torshavn,5,0,0
650_0005,14:50,14:50,sandur,1,0,0
650_0005,14:55,14:55,inni_i_dal,2,0,0
650_0005,15:10,15:10,gamlar_tt,3,0,0
650_0005,15:25,15:25,glasir,4,0,0
650_0005,15:35,15:35,torshavn,5,0,0
650_0006,16:20,16:20,sandur,1,0,0
650_0006,16:25,16:25,inni_i_dal,2,0,0
650_0006,16:40,16:40,gamlar_tt,3,0,0
650_0006,16:55,16:55,glasir,4,0,0
650_0006,17:05,17:05,torshavn,5,0,0
650_0007,17:50,17:50,sandur,1,0,0
650_0007,17:55,17:55,inni_i_dal,2,0,0
650_0007,18:10,18:10,gamlar_tt,3,0,0
650_0007,18:25,18:25,glasir,4,0,0
650_0007,18:35,18:35,torshavn,5,0,0
650_0008,19:20,19:20,sandur,1,0,0
650_0008,19:25,19:25,inni_i_dal,2,0,0
650_0008,19:40,19:40,gamlar_tt,3,0,0
650_0008,19:55,19:55,glasir,4,0,0
650_0008,20:05,20:05,torshavn,5,0,0
650_0009,07:00,07:00,torshavn,1,0,0
650_0009,07:01,07:01,glasir,2,0,0
650_0009,07:15,07:15,gamlar_tt,3,0,0
650_0009,07:40,07:40,inni_i_dal,4,0,0
650_0009,08:10,08:10,sandur,5,0,0
650_0010,07:37,07:37,glasir,1,0,0
650_0010,08:15,08:15,gamlar_tt,2,0,0
650_0010,08:30,08:30,inni_i_dal,3,0,0
650_0010,08:40,08:40,sandur,4,0,0
650_0011,09:05,09:05,torshavn,1,0,0
650_0011,09:06,09:06,glasir,2,0,0
650_0011,09:20,09:20,gamlar_tt,3,0,0
650_0011,09:35,09:35,inni_i_dal,4,0,0
650_0011,09:40,09:40,tra_ir,5,0,0
650_0011,09:50,09:50,sandur,6,0,0
650_0012,10:35,10:35,torshavn,1,0,0
650_0012,10:36,10:36,glasir,2,0,0
650_0012,10:50,10:50,gamlar_tt,3,0,0
650_0012,11:05,11:05,inni_i_dal,4,0,0
650_0012,11:10,11:10,tra_ir,5,0,0
650_0012,11:20,11:20,sandur,6,0,0
650_0013,14:05,14:05,torshavn,1,0,0
650_0013,14:06,14:06,glasir,2,0,0
650_0013,14:20,14:20,gamlar_tt,3,0,0
650_0013,14:35,14:35,inni_i_dal,4,0,0
650_0013,14:40,14:40,tra_ir,5,0,0
650_0013,14:50,14:50,sandur,6,0,0
650_0014,15:35,15:35,torshavn,1,0,0
650_0014,15:36,15:36,glasir,2,0,0
650_0014,15:50,15:50,gamlar_tt,3,0,0
650_0014,16:05,16:05,inni_i_dal,4,0,0
650_0014,16:10,16:10,tra_ir,5,0,0
650_0014,16:20,16:20,sandur,6,0,0
650_0015,17:05,17:05,torshavn,1,0,0
650_0015,17:06,17:06,glasir,2,0,0
650_0015,17:20,17:20,gamlar_tt,3,0,0
650_0015,17:35,17:35,inni_i_dal,4,0,0
650_0015,17:40,17:40,tra_ir,5,0,0
650_0015,17:50,17:50,sandur,6,0,0
650_0016,18:35,18:35,torshavn,1,0,0
650_0016,18:36,18:36,glasir,2,0,0
650_0016,18:50,18:50,gamlar_tt,3,0,0
650_0016,19:05,19:05,inni_i_dal,4,0,0
650_0016,19:10,19:10,tra_ir,5,0,0
650_0016,19:20,19:20,sandur,6,0,0
66_0001,08:30,08:30,sandur,1,0,0
66_0001,09:00,09:00,skuvoy,2,0,0
66_0002,08:30,08:30,sandur,1,0,0
66_0002,09:00,09:00,skuvoy,2,0,0
66_0004,08:30,08:30,sandur,1,0,0
66_0004,09:00,09:00,skuvoy,2,0,0
66_0005,08:30,08:30,sandur,1,0,0
66_0005,09:00,09:00,skuvoy,2,0,0
66_0007,08:30,08:30,sandur,1,0,0
66_0007,09:00,09:00,skuvoy,2,0,0
7_0001,06:00,06:00,tv_royri,1,0,0
7_0001,08:45,08:45,torshavn,2,0,0
7_0002,11:30,11:30,tv_royri,1,0,0
7_0002,16:00,16:00,torshavn,2,0,0
7_0003,18:45,18:45,tv_royri,1,0,0
7_0003,21:15,21:15,torshavn,2,0,0
7_0004,07:00,07:00,tv_royri,1,0,0
7_0004,13:00,13:00,torshavn,2,0,0
7_0005,16:00,16:00,tv_royri,1,0,0
7_0005,19:00,19:00,torshavn,2,0,0
7_0006,06:00,06:00,tv_royri,1,0,0
7_0006,08:45,08:45,torshavn,2,0,0
7_0007,11:30,11:30,tv_royri,1,0,0
7_0007,16:00,16:00,torshavn,2,0,0
7_0008,18:45,18:45,tv_royri,1,0,0
7_0008,21:15,21:15,torshavn,2,0,0
7_0009,06:00,06:00,tv_royri,1,0,0
7_0009,08:45,08:45,torshavn,2,0,0
7_0010,11:30,11:30,tv_royri,1,0,0
7_0010,14:15,14:15,torshavn,2,0,0
7_0011,17:30,17:30,tv_royri,1,0,0
7_0011,21:15,21:15,torshavn,2,0,0
7_0012,07:00,07:00,tv_royri,1,0,0
7_0012,13:00,13:00,torshavn,2,0,0
7_0013,16:00,16:00,tv_royri,1,0,0
7_0013,18:30,18:30,torshavn,2,0,0
7_0014,21:00,21:00,tv_royri,1,0,0
7_0014,23:45,23:45,torshavn,2,0,0
7_0015,08:30,08:30,tv_royri,1,0,0
7_0015,11:00,11:00,torshavn,2,0,0
7_0016,17:30,17:30,tv_royri,1,0,0
7_0016,20:00,20:00,torshavn,2,0,0
7_0017,07:00,07:00,torshavn,1,0,0
7_0017,09:30,09:30,tv_royri,2,0,0
7_0018,16:00,16:00,torshavn,1,0,0
7_0018,18:30,18:30,tv_royri,2,0,0
7_0019,21:15,21:15,torshavn,1,0,0
7_0019,00:00,00:00,tv_royri,2,0,0
7_0020,10:00,10:00,torshavn,1,0,0
7_0020,12:45,12:45,tv_royri,2,0,0
7_0021,07:30,07:30,torshavn,1,0,0
7_0021,10:15,10:15,tv_royri,2,0,0
7_0022,14:30,14:30,torshavn,1,0,0
7_0022,17:15,17:15,tv_royri,2,0,0
7_0023,10:00,10:00,torshavn,1,0,0
7_0023,12:45,12:45,tv_royri,2,0,0
7_0024,07:30,07:30,torshavn,1,0,0
7_0024,10:15,10:15,tv_royri,2,0,0
7_0025,16:00,16:00,torshavn,1,0,0
7_0025,18:45,18:45,tv_royri,2,0,0
7_0026,07:30,07:30,torshavn,1,0,0
7_0026,10:15,10:15,tv_royri,2,0,0
7_0027,14:30,14:30,torshavn,1,0,0
7_0027,17:15,17:15,tv_royri,2,0,0
7_0028,21:15,21:15,torshavn,1,0,0
7_0028,00:00,00:00,tv_royri,2,0,0
7_0029,11:30,11:30,torshavn,1,0,0
7_0029,14:15,14:15,tv_royri,2,0,0
7_0030,20:30,20:30,torshavn,1,0,0
7_0030,23:15,23:15,tv_royri,2,0,0
700_0001,05:25,05:25,vagur,1,0,0
700_0001,05:50,05:50,ferjulega,2,0,0
700_0001,06:00,06:00,tv_royri,3,0,0
700_0002,06:25,06:25,vagur,1,0,0
700_0002,06:50,06:50,ferjulega,2,0,0
700_0002,07:00,07:00,tv_royri,3,0,0
700_0003,07:15,07:15,vagur,1,0,0
700_0003,07:35,07:35,ravik,2,0,0
700_0003,07:45,07:45,tv_royri,3,0,0
700_0004,07:50,07:50,vagur,1,0,0
700_0004,08:20,08:20,ferjulega,2,0,0
700_0004,08:30,08:30,tv_royri,3,0,0
700_0005,08:40,08:40,vagur,1,0,0
700_0005,09:00,09:00,ferjulega,2,0,0
700_0006,10:25,10:25,vagur,1,0,0
700_0006,10:50,10:50,ferjulega,2,0,0
700_0006,11:00,11:00,tv_royri,3,0,0
700_0007,13:15,13:15,vagur,1,0,0
700_0007,13:35,13:35,ravik,2,0,0
700_0007,13:45,13:45,tv_royri,3,0,0
700_0008,14:15,14:15,vagur,1,0,0
700_0008,14:20,14:20,porkeri,2,0,0
700_0008,14:30,14:30,hov,3,0,0
700_0008,14:50,14:50,tv_royri,4,0,0
700_0009,14:55,14:55,vagur,1,0,0
700_0009,15:20,15:20,ferjulega,2,0,0
700_0009,15:30,15:30,tv_royri,3,0,0
700_0010,16:30,16:30,vagur,1,0,0
700_0010,17:00,17:00,ferjulega,2,0,0
700_0010,17:05,17:05,tv_royri,3,0,0
700_0011,16:50,16:50,vagur,1,0,0
700_0011,17:25,17:25,ferjulega,2,0,0
700_0012,17:35,17:35,vagur,1,0,0
700_0012,18:05,18:05,ferjulega,2,0,0
700_0013,20:00,20:00,vagur,1,0,0
700_0013,20:20,20:20,ferjulega,2,0,0
700_0014,20:35,20:35,vagur,1,0,0
700_0014,21:00,21:00,ferjulega,2,0,0
700_0015,21:30,21:30,vagur,1,0,0
700_0015,22:00,22:00,ferjulega,2,0,0
700_0016,22:45,22:45,vagur,1,0,0
700_0016,23:05,23:05,ferjulega,2,0,0
700_0017,07:15,07:15,tv_royri,1,0,0
700_0017,07:30,07:30,hov,2,0,0
700_0017,07:40,07:40,porkeri,3,0,0
700_0017,07:50,07:50,vagur,4,0,0
700_0017,08:10,08:10,sumba,5,0,0
700_0018,07:45,07:45,tv_royri,1,0,0
700_0018,08:25,08:25,vagur,2,0,0
700_0019,08:50,08:50,tv_royri,1,0,0
700_0019,09:00,09:00,ferjulega,2,0,0
700_0019,09:35,09:35,vagur,3,0,0
700_0020,10:35,10:35,tv_royri,1,0,0
700_0020,10:45,10:45,ferjulega,2,0,0
700_0020,11:20,11:20,vagur,3,0,0
700_0021,12:50,12:50,tv_royri,1,0,0
700_0021,13:00,13:00,ferjulega,2,0,0
700_0021,13:30,13:30,vagur,3,0,0
700_0022,13:10,13:10,tv_royri,1,0,0
700_0022,13:40,13:40,vagur,2,0,0
700_0023,14:15,14:15,vagur,1,0,0
700_0023,14:25,14:25,lopra,2,0,0
700_0023,14:30,14:30,sumba,3,0,0
700_0024,14:50,14:50,tv_royri,1,0,0
700_0024,15:00,15:00,ferjulega,2,0,0
700_0024,15:25,15:25,vagur,3,0,0
700_0025,16:05,16:05,tv_royri,1,0,0
700_0025,16:30,16:30,vagur,2,0,0
700_0025,16:55,16:55,sumba,3,0,0
700_0026,17:05,17:05,tv_royri,1,0,0
700_0026,17:40,17:40,vagur,2,0,0
700_0027,18:05,18:05,tv_royri,1,0,0
700_0027,18:15,18:15,ferjulega,2,0,0
700_0028,20:20,20:20,tv_royri,1,0,0
700_0028,20:30,20:30,ferjulega,2,0,0
700_0028,21:00,21:00,vagur,3,0,0
700_0029,20:50,20:50,tv_royri,1,0,0
700_0029,21:00,21:00,ferjulega,2,0,0
700_0030,22:15,22:15,ferjulega,1,0,0
700_0030,22:15,22:15,vagur,2,0,0
700_0031,23:15,23:15,ferjulega,1,0,0
700_0031,23:45,23:45,vagur,2,0,0
701_0004,09:00,09:00,ferjulega,1,0,0
701_0004,09:10,09:10,tv_royri,2,0,0
701_0004,09:35,09:35,hvalba,3,0,0
701_0005,10:50,10:50,ferjulega,1,0,0
701_0005,11:00,11:00,tv_royri,2,0,0
701_0005,11:25,11:25,hvalba,3,0,0
701_0006,13:10,13:10,tv_royri,1,0,0
701_0006,13:35,13:35,hvalba,2,0,0
701_0006,13:40,13:40,sandvik,3,0,0
701_0007,12:50,12:50,ferjulega,1,0,0
701_0007,13:00,13:00,tv_royri,2,0,0
701_0007,13:25,13:25,hvalba,3,0,0
701_0008,14:30,14:30,tv_royri,1,0,0
701_0008,14:55,14:55,hvalba,2,0,0
701_0009,15:00,15:00,ferjulega,1,0,0
701_0009,15:10,15:10,tv_royri,2,0,0
701_0009,15:35,15:35,hvalba,3,0,0
701_0010,17:05,17:05,tv_royri,1,0,0
701_0010,17:30,17:30,hvalba,2,0,0
701_0011,18:00,18:00,ferjulega,1,0,0
701_0011,18:10,18:10,tv_royri,2,0,0
701_0011,18:35,18:35,hvalba,3,0,0
701_0012,20:20,20:20,ferjulega,1,0,0
701_0012,20:30,20:30,tv_royri,2,0,0
701_0012,21:05,21:05,hvalba,3,0,0
701_0013,20:20,20:20,ferjulega,1,0,0
701_0013,20:30,20:30,tv_royri,2,0,0
701_0013,21:05,21:05,hvalba,3,0,0
701_0014,22:00,22:00,ferjulega,1,0,0
701_0014,22:10,22:10,tv_royri,2,0,0
701_0014,22:35,22:35,hvalba,3,0,0
701_0015,23:15,23:15,ferjulega,1,0,0
701_0015,23:25,23:25,tv_royri,2,0,0
701_0015,23:50,23:50,hvalba,3,0,0
701_0016,05:15,05:15,hvalba,1,0,0
701_0016,05:40,05:40,tv_royri,2,0,0
701_0016,05:50,05:50,ferjulega,3,0,0
701_0017,06:15,06:15,hvalba,1,0,0
701_0017,06:40,06:40,tv_royri,2,0,0
701_0017,06:50,06:50,ferjulega,3,0,0
701_0018,07:20,07:20,hvalba,1,0,0
701_0018,07:45,07:45,tv_royri,2,0,0
701_0019,07:45,07:45,hvalba,1,0,0
701_0019,08:10,08:10,tv_royri,2,0,0
701_0019,08:20,08:20,ferjulega,3,0,0
701_0020,08:25,08:25,hvalba,1,0,0
701_0020,08:50,08:50,tv_royri,2,0,0
701_0020,09:00,09:00,ferjulega,3,0,0
701_0021,10:15,10:15,hvalba,1,0,0
701_0021,10:40,10:40,tv_royri,2,0,0
701_0022,13:10,13:10,tv_royri,1,0,0
701_0022,13:20,13:20,ferjulega,2,0,0
701_0023,14:05,14:05,hvalba,1,0,0
701_0023,14:30,14:30,tv_royri,2,0,0
701_0024,14:55,14:55,hvalba,1,0,0
701_0024,15:10,15:10,tv_royri,2,0,0
701_0024,15:20,15:20,ferjulega,3,0,0
701_0025,16:40,16:40,hvalba,1,0,0
701_0025,17:05,17:05,tv_royri,2,0,0
701_0025,17:15,17:15,ferjulega,3,0,0
701_0026,17:25,17:25,hvalba,1,0,0
701_0026,17:50,17:50,tv_royri,2,0,0
701_0026,18:00,18:00,ferjulega,3,0,0
701_0028,19:55,19:55,hvalba,1,0,0
701_0028,20:20,20:20,tv_royri,2,0,0
701_0028,20:30,20:30,ferjulega,3,0,0
90_0001,06:45,06:45,torshavn,1,0,0
90_0001,07:15,07:15,nolsoy,2,0,0
90_0002,07:45,07:45,torshavn,1,0,0
90_0002,08:15,08:15,nolsoy,2,0,0
90_0003,12:30,12:30,torshavn,1,0,0
90_0003,13:15,13:15,nolsoy,2,0,0
90_0004,16:20,16:20,torshavn,1,0,0
90_0004,16:50,16:50,nolsoy,2,0,0
90_0005,18:00,18:00,torshavn,1,0,0
90_0005,18:25,18:25,nolsoy,2,0,0
90_0006,22:00,22:00,torshavn,1,0,0
90_0006,22:25,22:25,nolsoy,2,0,0
90_0007,06:45,06:45,torshavn,1,0,0
90_0007,07:15,07:15,nolsoy,2,0,0
90_0008,07:45,07:45,torshavn,1,0,0
90_0008,08:15,08:15,nolsoy,2,0,0
90_0009,12:30,12:30,torshavn,1,0,0
90_0009,13:00,13:00,nolsoy,2,0,0
90_0010,16:20,16:20,torshavn,1,0,0
90_0010,16:50,16:50,nolsoy,2,0,0
90_0011,18:00,18:00,torshavn,1,0,0
90_0011,18:25,18:25,nolsoy,2,0,0
90_0012,22:00,22:00,torshavn,1,0,0
90_0012,22:25,22:25,nolsoy,2,0,0
90_0013,06:45,06:45,torshavn,1,0,0
90_0013,07:15,07:15,nolsoy,2,0,0
90_0014,07:45,07:45,torshavn,1,0,0
90_0014,08:15,08:15,nolsoy,2,0,0
90_0015,09:30,09:30,torshavn,1,0,0
90_0015,10:30,10:30,nolsoy,2,0,0
90_0016,12:30,12:30,torshavn,1,0,0
90_0016,13:00,13:00,nolsoy,2,0,0
90_0017,16:20,16:20,torshavn,1,0,0
90_0017,16:50,16:50,nolsoy,2,0,0
90_0018,18:00,18:00,torshavn,1,0,0
90_0018,18:25,18:25,nolsoy,2,0,0
90_0019,22:00,22:00,torshavn,1,0,0
90_0019,22:25,22:25,nolsoy,2,0,0
90_0020,06:45,06:45,torshavn,1,0,0
90_0020,07:15,07:15,nolsoy,2,0,0
90_0021,07:45,07:45,torshavn,1,0,0
90_0021,08:15,08:15,nolsoy,2,0,0
90_0022,12:30,12:30,torshavn,1,0,0
90_0022,13:15,13:15,nolsoy,2,0,0
90_0023,16:20,16:20,torshavn,1,0,0
90_0023,16:50,16:50,nolsoy,2,0,0
90_0024,18:00,18:00,torshavn,1,0,0
90_0024,18:25,18:25,nolsoy,2,0,0
90_0025,22:00,22:00,torshavn,1,0,0
90_0025,22:25,22:25,nolsoy,2,0,0
90_0026,06:45,06:45,torshavn,1,0,0
90_0026,07:15,07:15,nolsoy,2,0,0
90_0027,07:45,07:45,torshavn,1,0,0
90_0027,08:15,08:15,nolsoy,2,0,0
90_0028,09:30,09:30,torshavn,1,0,0
90_0028,10:30,10:30,nolsoy,2,0,0
90_0029,12:30,12:30,torshavn,1,0,0
90_0029,13:00,13:00,nolsoy,2,0,0
90_0030,16:20,16:20,torshavn,1,0,0
90_0030,16:50,16:50,nolsoy,2,0,0
90_0031,18:00,18:00,torshavn,1,0,0
90_0031,18:25,18:25,nolsoy,2,0,0
90_0032,22:00,22:00,torshavn,1,0,0
90_0032,22:25,22:25,nolsoy,2,0,0
90_0033,07:45,07:45,torshavn,1,0,0
90_0033,08:15,08:15,nolsoy,2,0,0
90_0034,12:30,12:30,torshavn,1,0,0
90_0034,13:00,13:00,nolsoy,2,0,0
90_0035,16:20,16:20,torshavn,1,0,0
90_0035,16:50,16:50,nolsoy,2,0,0
90_0036,19:00,19:00,torshavn,1,0,0
90_0036,19:25,19:25,nolsoy,2,0,0
90_0037,22:00,22:00,torshavn,1,0,0
90_0037,22:25,22:25,nolsoy,2,0,0
90_0038,09:30,09:30,torshavn,1,0,0
90_0038,09:55,09:55,nolsoy,2,0,0
90_0039,13:00,13:00,torshavn,1,0,0
90_0039,13:25,13:25,nolsoy,2,0,0
90_0040,16:20,16:20,torshavn,1,0,0
90_0040,16:50,16:50,nolsoy,2,0,0
90_0041,19:00,19:00,torshavn,1,0,0
90_0041,19:25,19:25,nolsoy,2,0,0
90_0042,22:00,22:00,torshavn,1,0,0
90_0042,22:25,22:25,nolsoy,2,0,0
